7.85769868425 -11.4962192344 16.1020063626 31.1027348645 -0.87406934509 2.07543460225
4.60046040622 -12.5977570988 20.8793094335 31.2612073911 0.211025768202 -1.05655145992
7.36059812895 -9.45492758982 17.7113435149 33.1574695448 -0.296845643152 3.73254965863
7.86062849181 -12.2377401281 15.3300539669 30.5604034916 -0.989961520378 1.25366725291
4.52149189709 -12.7814831676 19.8322228014 31.545453813 0.260293433021 -0.67345512192
5.6607956144 -12.3418567229 15.0563469991 32.2593380821 -0.0642994728709 1.62520150621
3.94471333984 -12.9719930324 19.1141121287 32.9961791699 0.71276779068 0.22922311781
8.01725516817 -11.1030521124 16.6432881607 31.2624688848 -0.874674972366 2.39262463401
4.06663107436 -12.973708639 18.1488472089 33.0743529972 0.664362233887 0.506874378277
4.7425883397 -12.7594915147 19.5531773166 31.2795529459 0.135321792869 -0.769810706
6.22775434179 -12.4006759862 15.0232458621 31.5697346238 -0.362321447841 1.38477449547
4.44223726458 -12.8342735051 19.5836542685 31.7237257542 0.312170843758 -0.518235280191
5.14195576441 -12.9323518249 16.3914643589 31.6277979892 -0.00208554346924 0.33834694135
5.38992130583 -12.1083262043 21.8316090069 30.3507289833 -0.159958717828 -1.86240139616
7.5344627894 -12.6477118836 15.0138648832 30.3654001272 -0.942042941647 0.639057016682
4.12257886932 -12.9430770566 19.1690176135 32.4795708183 0.550810294561 -0.029152387948
6.7491457459 -10.6396557121 16.1685967569 32.8369846392 -0.229811784012 3.05222171752
4.98331204928 -12.9307583902 16.4764887446 31.8395313136 0.0882221346243 0.423461168448
6.27844313864 -11.6619729062 22.1686551512 29.770772472 -0.497040885896 -2.44598585552
7.96244775849 -10.9953438758 16.7291853339 31.3747365224 -0.836885170229 2.49290098792
7.36782347961 -10.9615455995 16.3493541196 31.8864606384 -0.586501857529 2.64647201434
7.09851170141 -9.43642611445 17.411491496 33.5398384933 -0.152037278846 3.81429467278
7.18721788902 -12.8956946062 15.5305270403 30.0620615346 -0.882470899132 -0.346025681659
5.74355080027 -12.0278108606 21.5620027176 30.1132449142 -0.308691790098 -2.01033896423
8.45576710854 -8.87576425954 19.644146595 32.3854953004 -0.704862000451 3.83416616816
7.25030450191 -11.1668158958 16.0816219424 31.8275911422 -0.572119944799 2.50017884643
6.35952179662 -12.7920664198 17.1299285142 30.1800507323 -0.591921538896 -0.919930396817
5.28300913787 -12.7392009201 15.5076355207 32.0440821971 0.0146022613489 1.01429680489
4.55696918292 -12.7190964231 15.9972697064 33.233123713 0.488302604965 1.32090731956
6.15826353053 -12.7172787591 17.774387589 30.2110991528 -0.513044207555 -1.08592536016
5.38042105141 -12.3081428723 15.0956189666 32.6880276438 0.105146793103 1.7581564996
6.65623303224 -12.2007680669 15.0965239223 31.4150084929 -0.510403921632 1.56265456036
6.72137147984 -11.332880089 15.6466396031 32.2010801492 -0.362841033523 2.47681087562
4.35113415664 -12.8997584261 16.869717108 33.0129083778 0.528270604236 0.867036647462
3.69650077609 -12.5961933455 23.4435136795 32.5590158505 0.822019674531 -0.813277258065
4.31157959355 -12.9391605211 18.7685606374 32.1818839211 0.420779884058 -0.0835123670799
3.93396740653 -12.9290985111 19.8820817378 32.7399701898 0.683621440646 -0.0629648032286
6.72019829902 -12.2693117866 15.0778402181 31.2908803588 -0.551988869109 1.4556814054
5.46354367827 -12.8617965996 17.6499440805 30.8149974562 -0.213936076732 -0.592282413422
6.91035703615 -12.4944047888 15.024215571 30.9093440518 -0.676039001125 1.07049286135
3.59672155763 -12.9007999432 21.3844330985 33.3767935345 0.969488632053 -0.0755102312092
5.21859198097 -12.0131106993 22.5947311758 30.4353006338 -0.0745751474708 -1.93090948879
4.63177383473 -12.9220513137 16.6964265487 32.3984034474 0.310932630874 0.633675028306
5.37276300809 -12.5692643488 15.2457445007 32.2602233518 0.0245678732094 1.34110241897
5.81729881843 -12.1633125502 20.8548837707 30.114940171 -0.348771170138 -1.87530884645
7.95551872978 -10.9413519082 16.7856368587 31.4167051262 -0.825783016259 2.53820868942
6.95004857524 -9.81436695332 16.9622594767 33.3806129506 -0.154652127042 3.6015447246
5.31921815462 -12.887863028 15.9386413654 31.6166912459 -0.0681872402974 0.531909270834
8.26071074888 -9.89431845994 18.2599125339 31.8767597691 -0.784994864872 3.23957110479
8.02589407864 -9.94326507526 17.9654486327 32.0480969917 -0.695389237091 3.25597493132
