7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
1.66978019039 15.056349537 0.143130495125 [61, 97]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
1.5266581628 15.0159148148 0.192892133149 [42, 85]
1.33430271451 15.0734606481 0.166130135763 [99, 172]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
1.72539168174 15.0273425926 0.151269320464 [84, 137]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
1.66978019039 15.056349537 0.143130495125 [61, 97]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
1.5266581628 15.0159148148 0.192892133149 [42, 85]
1.33430271451 15.0734606481 0.166130135763 [99, 172]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
1.72539168174 15.0273425926 0.151269320464 [84, 137]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
2.92030314721 15.0754759259 0.137766693719 [116, 181]
1.29572789124 15.0812828704 0.184200734573 [37, 85]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
1.66978019039 15.056349537 0.143130495125 [61, 97]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
1.5266581628 15.0159148148 0.192892133149 [42, 85]
1.33430271451 15.0734606481 0.166130135763 [99, 172]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
1.72539168174 15.0273425926 0.151269320464 [84, 137]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
2.92030314721 15.0754759259 0.137766693719 [116, 181]
1.29572789124 15.0812828704 0.184200734573 [37, 85]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
1.33430271451 15.0734606481 0.166130135763 [99, 172]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.29572789124 15.0812828704 0.184200734573 [37, 85]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
